CONTAINER ID,NAME,CPU %,MEM USAGE (B),MEM LIMIT (B),MEM %,NETWORK IN (kB),NETWORK OUT (kB),BLOCK IN (kB),BLOCK OUT (kB),PIDS
3c8ef68fae4f,sfe_drone,88.11%,60.5MiB,1.938GiB,3.05%,69.7MB,70.5MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,69.24%,58.52MiB,1.938GiB,2.95%,70.5MB,69.7MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,106.58%,72.13MiB,1.938GiB,3.63%,69.8MB,70.6MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,57.79%,70.19MiB,1.938GiB,3.54%,70.6MB,69.8MB,0B,3.15MB,8
3c8ef68fae4f,sfe_drone,106.58%,72.13MiB,1.938GiB,3.63%,69.8MB,70.6MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,57.79%,70.19MiB,1.938GiB,3.54%,70.6MB,69.8MB,0B,3.15MB,8
3c8ef68fae4f,sfe_drone,99.67%,86.28MiB,1.938GiB,4.35%,70MB,70.7MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,82.28%,84.3MiB,1.938GiB,4.25%,70.7MB,70MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,99.67%,86.28MiB,1.938GiB,4.35%,70MB,70.7MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,82.28%,84.3MiB,1.938GiB,4.25%,70.7MB,70MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,23.98%,91.32MiB,1.938GiB,4.60%,70MB,70.7MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,106.92%,84.59MiB,1.938GiB,4.26%,70.7MB,70MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,23.98%,91.32MiB,1.938GiB,4.60%,70MB,70.7MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,106.92%,84.59MiB,1.938GiB,4.26%,70.7MB,70MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,78.64%,102.3MiB,1.938GiB,5.15%,70.1MB,70.8MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,100.34%,93.63MiB,1.938GiB,4.72%,70.8MB,70.1MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,78.64%,102.3MiB,1.938GiB,5.15%,70.1MB,70.8MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,100.34%,93.63MiB,1.938GiB,4.72%,70.8MB,70.1MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,60.22%,111.8MiB,1.938GiB,5.63%,70.2MB,70.9MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,107.21%,105.1MiB,1.938GiB,5.29%,70.9MB,70.2MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,60.22%,111.8MiB,1.938GiB,5.63%,70.2MB,70.9MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,107.21%,105.1MiB,1.938GiB,5.29%,70.9MB,70.2MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,102.63%,121MiB,1.938GiB,6.09%,70.3MB,71MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,44.85%,114.1MiB,1.938GiB,5.75%,71MB,70.3MB,0B,3.15MB,8
3c8ef68fae4f,sfe_drone,102.63%,121MiB,1.938GiB,6.09%,70.3MB,71MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,44.85%,114.1MiB,1.938GiB,5.75%,71MB,70.3MB,0B,3.15MB,8
3c8ef68fae4f,sfe_drone,106.50%,130.2MiB,1.938GiB,6.56%,70.4MB,71.1MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,55.84%,123.4MiB,1.938GiB,6.22%,71.1MB,70.4MB,0B,3.15MB,8
3c8ef68fae4f,sfe_drone,106.50%,130.2MiB,1.938GiB,6.56%,70.4MB,71.1MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,55.84%,123.4MiB,1.938GiB,6.22%,71.1MB,70.4MB,0B,3.15MB,8
3c8ef68fae4f,sfe_drone,107.19%,139.4MiB,1.938GiB,7.03%,70.5MB,71.2MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,97.03%,132.7MiB,1.938GiB,6.68%,71.2MB,70.5MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,107.19%,139.4MiB,1.938GiB,7.03%,70.5MB,71.2MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,97.03%,132.7MiB,1.938GiB,6.68%,71.2MB,70.5MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,89.01%,148.8MiB,1.938GiB,7.49%,70.6MB,71.3MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.65%,142MiB,1.938GiB,7.15%,71.3MB,70.6MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,89.01%,148.8MiB,1.938GiB,7.49%,70.6MB,71.3MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.65%,142MiB,1.938GiB,7.15%,71.3MB,70.6MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,72.80%,158MiB,1.938GiB,7.96%,70.7MB,71.4MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,110.30%,156.1MiB,1.938GiB,7.86%,71.4MB,70.7MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,72.80%,158MiB,1.938GiB,7.96%,70.7MB,71.4MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,110.30%,156.1MiB,1.938GiB,7.86%,71.4MB,70.7MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,52.34%,167.3MiB,1.938GiB,8.43%,70.8MB,71.5MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,107.06%,165.4MiB,1.938GiB,8.33%,71.5MB,70.8MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,52.34%,167.3MiB,1.938GiB,8.43%,70.8MB,71.5MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,107.06%,165.4MiB,1.938GiB,8.33%,71.5MB,70.8MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,100.24%,167.5MiB,1.938GiB,8.44%,70.8MB,71.5MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,30.70%,165.5MiB,1.938GiB,8.34%,71.5MB,70.8MB,0B,3.15MB,8
3c8ef68fae4f,sfe_drone,100.24%,167.5MiB,1.938GiB,8.44%,70.8MB,71.5MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,30.70%,165.5MiB,1.938GiB,8.34%,71.5MB,70.8MB,0B,3.15MB,8
3c8ef68fae4f,sfe_drone,107.35%,176.7MiB,1.938GiB,8.90%,70.9MB,71.6MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,39.68%,174.8MiB,1.938GiB,8.80%,71.6MB,70.9MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,107.35%,176.7MiB,1.938GiB,8.90%,70.9MB,71.6MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,39.68%,174.8MiB,1.938GiB,8.80%,71.6MB,70.9MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,96.73%,185.9MiB,1.938GiB,9.37%,71MB,71.7MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.11%,184MiB,1.938GiB,9.27%,71.7MB,71MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,96.73%,185.9MiB,1.938GiB,9.37%,71MB,71.7MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.11%,184MiB,1.938GiB,9.27%,71.7MB,71MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,17.08%,186MiB,1.938GiB,9.37%,71MB,71.8MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,99.95%,184MiB,1.938GiB,9.27%,71.8MB,71MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,17.08%,186MiB,1.938GiB,9.37%,71MB,71.8MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,99.95%,184MiB,1.938GiB,9.27%,71.8MB,71MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,94.91%,195.4MiB,1.938GiB,9.84%,71.1MB,71.8MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.57%,198.1MiB,1.938GiB,9.98%,71.9MB,71.1MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,94.91%,195.4MiB,1.938GiB,9.84%,71.1MB,71.8MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.57%,198.1MiB,1.938GiB,9.98%,71.9MB,71.1MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,90.13%,204.7MiB,1.938GiB,10.31%,71.2MB,72MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.63%,207.4MiB,1.938GiB,10.45%,72MB,71.2MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,90.13%,204.7MiB,1.938GiB,10.31%,71.2MB,72MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.63%,207.4MiB,1.938GiB,10.45%,72MB,71.2MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,88.28%,213.9MiB,1.938GiB,10.78%,71.3MB,72.1MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.67%,216.8MiB,1.938GiB,10.92%,72.1MB,71.3MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,88.28%,213.9MiB,1.938GiB,10.78%,71.3MB,72.1MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.67%,216.8MiB,1.938GiB,10.92%,72.1MB,71.3MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,99.58%,213.9MiB,1.938GiB,10.78%,71.3MB,72.1MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,57.79%,216.8MiB,1.938GiB,10.92%,72.1MB,71.3MB,0B,3.15MB,8
3c8ef68fae4f,sfe_drone,99.58%,213.9MiB,1.938GiB,10.78%,71.3MB,72.1MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,57.79%,216.8MiB,1.938GiB,10.92%,72.1MB,71.3MB,0B,3.15MB,8
3c8ef68fae4f,sfe_drone,106.34%,214.2MiB,1.938GiB,10.79%,71.4MB,72.1MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,28.87%,217.1MiB,1.938GiB,10.94%,72.1MB,71.4MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,106.34%,214.2MiB,1.938GiB,10.79%,71.4MB,72.1MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,28.87%,217.1MiB,1.938GiB,10.94%,72.1MB,71.4MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,96.81%,223.5MiB,1.938GiB,11.26%,71.4MB,72.2MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,99.73%,226.4MiB,1.938GiB,11.40%,72.2MB,71.4MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,96.81%,223.5MiB,1.938GiB,11.26%,71.4MB,72.2MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,99.73%,226.4MiB,1.938GiB,11.40%,72.2MB,71.4MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,111.70%,232.8MiB,1.938GiB,11.73%,71.6MB,72.3MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,111.83%,235.7MiB,1.938GiB,11.87%,72.3MB,71.6MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,111.70%,232.8MiB,1.938GiB,11.73%,71.6MB,72.3MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,111.83%,235.7MiB,1.938GiB,11.87%,72.3MB,71.6MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,100.67%,242.1MiB,1.938GiB,12.20%,71.7MB,72.4MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,53.52%,244.9MiB,1.938GiB,12.34%,72.4MB,71.7MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,100.67%,242.1MiB,1.938GiB,12.20%,71.7MB,72.4MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,53.52%,244.9MiB,1.938GiB,12.34%,72.4MB,71.7MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,106.82%,251.1MiB,1.938GiB,12.65%,71.8MB,72.5MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.90%,254MiB,1.938GiB,12.80%,72.5MB,71.8MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,106.82%,251.1MiB,1.938GiB,12.65%,71.8MB,72.5MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.90%,254MiB,1.938GiB,12.80%,72.5MB,71.8MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,100.00%,251.1MiB,1.938GiB,12.65%,71.8MB,72.5MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,8.22%,254MiB,1.938GiB,12.80%,72.5MB,71.8MB,0B,3.15MB,8
3c8ef68fae4f,sfe_drone,100.00%,251.1MiB,1.938GiB,12.65%,71.8MB,72.5MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,8.22%,254MiB,1.938GiB,12.80%,72.5MB,71.8MB,0B,3.15MB,8
3c8ef68fae4f,sfe_drone,107.12%,260.4MiB,1.938GiB,13.12%,71.9MB,72.6MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,56.67%,263.3MiB,1.938GiB,13.27%,72.6MB,71.9MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,107.12%,260.4MiB,1.938GiB,13.12%,71.9MB,72.6MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,56.67%,263.3MiB,1.938GiB,13.27%,72.6MB,71.9MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,99.75%,260.4MiB,1.938GiB,13.12%,71.9MB,72.6MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,99.85%,263.3MiB,1.938GiB,13.27%,72.6MB,71.9MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,99.75%,260.4MiB,1.938GiB,13.12%,71.9MB,72.6MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,99.85%,263.3MiB,1.938GiB,13.27%,72.6MB,71.9MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,78.88%,260.5MiB,1.938GiB,13.12%,71.9MB,72.6MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,99.94%,263.3MiB,1.938GiB,13.27%,72.6MB,71.9MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,78.88%,260.5MiB,1.938GiB,13.12%,71.9MB,72.6MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,99.94%,263.3MiB,1.938GiB,13.27%,72.6MB,71.9MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,78.88%,260.5MiB,1.938GiB,13.12%,71.9MB,72.6MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,99.94%,263.3MiB,1.938GiB,13.27%,72.6MB,71.9MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,71.23%,269.7MiB,1.938GiB,13.59%,72MB,72.7MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.95%,272.7MiB,1.938GiB,13.74%,72.7MB,72MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,71.23%,269.7MiB,1.938GiB,13.59%,72MB,72.7MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.95%,272.7MiB,1.938GiB,13.74%,72.7MB,72MB,0B,3.15MB,6
3c8ef68fae4f,sfe_drone,105.20%,270MiB,1.938GiB,13.60%,72MB,72.8MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,85.98%,273MiB,1.938GiB,13.75%,72.8MB,72MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,105.20%,270MiB,1.938GiB,13.60%,72MB,72.8MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,85.98%,273MiB,1.938GiB,13.75%,72.8MB,72MB,0B,3.15MB,12
3c8ef68fae4f,sfe_drone,56.19%,279.1MiB,1.938GiB,14.06%,72.1MB,72.8MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,101.72%,281.9MiB,1.938GiB,14.20%,72.8MB,72.1MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,56.19%,279.1MiB,1.938GiB,14.06%,72.1MB,72.8MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,101.72%,281.9MiB,1.938GiB,14.20%,72.8MB,72.1MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,8.15%,279.4MiB,1.938GiB,14.07%,72.1MB,72.8MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,100.15%,282.3MiB,1.938GiB,14.22%,72.8MB,72.1MB,0B,3.16MB,12
3c8ef68fae4f,sfe_drone,8.15%,279.4MiB,1.938GiB,14.07%,72.1MB,72.8MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,100.15%,282.3MiB,1.938GiB,14.22%,72.8MB,72.1MB,0B,3.16MB,12
3c8ef68fae4f,sfe_drone,106.37%,288.4MiB,1.938GiB,14.53%,72.2MB,72.9MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.14%,291.3MiB,1.938GiB,14.67%,72.9MB,72.2MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,106.37%,288.4MiB,1.938GiB,14.53%,72.2MB,72.9MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.14%,291.3MiB,1.938GiB,14.67%,72.9MB,72.2MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,73.83%,297.6MiB,1.938GiB,14.99%,72.3MB,73MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.82%,300.6MiB,1.938GiB,15.15%,73MB,72.3MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,73.83%,297.6MiB,1.938GiB,14.99%,72.3MB,73MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.82%,300.6MiB,1.938GiB,15.15%,73MB,72.3MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,97.47%,305.9MiB,1.938GiB,15.41%,72.3MB,73.1MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,106.62%,309.2MiB,1.938GiB,15.58%,73.1MB,72.3MB,0B,3.16MB,12
3c8ef68fae4f,sfe_drone,97.47%,305.9MiB,1.938GiB,15.41%,72.3MB,73.1MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,106.62%,309.2MiB,1.938GiB,15.58%,73.1MB,72.3MB,0B,3.16MB,12
3c8ef68fae4f,sfe_drone,42.82%,307MiB,1.938GiB,15.46%,72.4MB,73.1MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,100.37%,310MiB,1.938GiB,15.62%,73.1MB,72.4MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,42.82%,307MiB,1.938GiB,15.46%,72.4MB,73.1MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,100.37%,310MiB,1.938GiB,15.62%,73.1MB,72.4MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,50.86%,316.3MiB,1.938GiB,15.94%,72.5MB,73.2MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.59%,319.2MiB,1.938GiB,16.08%,73.2MB,72.5MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,50.86%,316.3MiB,1.938GiB,15.94%,72.5MB,73.2MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.59%,319.2MiB,1.938GiB,16.08%,73.2MB,72.5MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,22.19%,316.3MiB,1.938GiB,15.93%,72.5MB,73.2MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,99.70%,319.2MiB,1.938GiB,16.08%,73.2MB,72.5MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,22.19%,316.3MiB,1.938GiB,15.93%,72.5MB,73.2MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,99.70%,319.2MiB,1.938GiB,16.08%,73.2MB,72.5MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,0.92%,316.3MiB,1.938GiB,15.93%,72.5MB,73.2MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,100.54%,319.2MiB,1.938GiB,16.08%,73.2MB,72.5MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,0.92%,316.3MiB,1.938GiB,15.93%,72.5MB,73.2MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,100.54%,319.2MiB,1.938GiB,16.08%,73.2MB,72.5MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,65.51%,325.5MiB,1.938GiB,16.40%,72.6MB,73.4MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,105.90%,328.5MiB,1.938GiB,16.55%,73.4MB,72.6MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,65.51%,325.5MiB,1.938GiB,16.40%,72.6MB,73.4MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,105.90%,328.5MiB,1.938GiB,16.55%,73.4MB,72.6MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,58.25%,325.9MiB,1.938GiB,16.42%,72.6MB,73.4MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,99.80%,328.8MiB,1.938GiB,16.57%,73.4MB,72.6MB,0B,3.16MB,12
3c8ef68fae4f,sfe_drone,58.25%,325.9MiB,1.938GiB,16.42%,72.6MB,73.4MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,99.80%,328.8MiB,1.938GiB,16.57%,73.4MB,72.6MB,0B,3.16MB,12
3c8ef68fae4f,sfe_drone,113.55%,344.4MiB,1.938GiB,17.35%,72.8MB,73.6MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,84.88%,347.3MiB,1.938GiB,17.50%,73.6MB,72.8MB,0B,3.16MB,12
3c8ef68fae4f,sfe_drone,113.55%,344.4MiB,1.938GiB,17.35%,72.8MB,73.6MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,84.88%,347.3MiB,1.938GiB,17.50%,73.6MB,72.8MB,0B,3.16MB,12
3c8ef68fae4f,sfe_drone,94.51%,344.2MiB,1.938GiB,17.34%,72.8MB,73.6MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,100.40%,347.2MiB,1.938GiB,17.49%,73.6MB,72.8MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,94.51%,344.2MiB,1.938GiB,17.34%,72.8MB,73.6MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,100.40%,347.2MiB,1.938GiB,17.49%,73.6MB,72.8MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,92.48%,353.5MiB,1.938GiB,17.81%,72.9MB,73.7MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.21%,356.5MiB,1.938GiB,17.96%,73.7MB,72.9MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,92.48%,353.5MiB,1.938GiB,17.81%,72.9MB,73.7MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.21%,356.5MiB,1.938GiB,17.96%,73.7MB,72.9MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,23.86%,353.5MiB,1.938GiB,17.81%,72.9MB,73.7MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,100.10%,356.5MiB,1.938GiB,17.96%,73.7MB,72.9MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,23.86%,353.5MiB,1.938GiB,17.81%,72.9MB,73.7MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,100.10%,356.5MiB,1.938GiB,17.96%,73.7MB,72.9MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,1.73%,353.8MiB,1.938GiB,17.82%,72.9MB,73.7MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,100.17%,356.6MiB,1.938GiB,17.97%,73.7MB,72.9MB,0B,3.16MB,12
3c8ef68fae4f,sfe_drone,1.73%,353.8MiB,1.938GiB,17.82%,72.9MB,73.7MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,100.17%,356.6MiB,1.938GiB,17.97%,73.7MB,72.9MB,0B,3.16MB,12
3c8ef68fae4f,sfe_drone,101.90%,362.8MiB,1.938GiB,18.28%,73MB,73.8MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,110.93%,365.8MiB,1.938GiB,18.43%,73.8MB,73MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,101.90%,362.8MiB,1.938GiB,18.28%,73MB,73.8MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,110.93%,365.8MiB,1.938GiB,18.43%,73.8MB,73MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,13.43%,362.8MiB,1.938GiB,18.28%,73.1MB,73.8MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,100.80%,365.8MiB,1.938GiB,18.43%,73.8MB,73.1MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,13.43%,362.8MiB,1.938GiB,18.28%,73.1MB,73.8MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,100.80%,365.8MiB,1.938GiB,18.43%,73.8MB,73.1MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,87.08%,372.1MiB,1.938GiB,18.74%,73.2MB,73.9MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.84%,375.1MiB,1.938GiB,18.90%,73.9MB,73.2MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,87.08%,372.1MiB,1.938GiB,18.74%,73.2MB,73.9MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,106.84%,375.1MiB,1.938GiB,18.90%,73.9MB,73.2MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,106.32%,372.3MiB,1.938GiB,18.76%,73.2MB,74MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,81.99%,375.4MiB,1.938GiB,18.91%,74MB,73.2MB,0B,3.16MB,12
3c8ef68fae4f,sfe_drone,106.32%,372.3MiB,1.938GiB,18.76%,73.2MB,74MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,81.99%,375.4MiB,1.938GiB,18.91%,74MB,73.2MB,0B,3.16MB,12
3c8ef68fae4f,sfe_drone,100.91%,381.4MiB,1.938GiB,19.21%,73.3MB,74MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,100.78%,384.4MiB,1.938GiB,19.36%,74MB,73.3MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,100.91%,381.4MiB,1.938GiB,19.21%,73.3MB,74MB,0B,2.84MB,5
4792b602a5f2,sfe_laptop,100.78%,384.4MiB,1.938GiB,19.36%,74MB,73.3MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,58.84%,383.2MiB,1.938GiB,19.30%,73.3MB,74.1MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,105.99%,386.5MiB,1.938GiB,19.47%,74.1MB,73.3MB,0B,3.16MB,12
3c8ef68fae4f,sfe_drone,58.84%,383.2MiB,1.938GiB,19.30%,73.3MB,74.1MB,0B,2.84MB,11
4792b602a5f2,sfe_laptop,105.99%,386.5MiB,1.938GiB,19.47%,74.1MB,73.3MB,0B,3.16MB,12
3c8ef68fae4f,sfe_drone,46.96%,390.7MiB,1.938GiB,19.68%,73.4MB,74.1MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,100.93%,393.8MiB,1.938GiB,19.84%,74.1MB,73.4MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,46.96%,390.7MiB,1.938GiB,19.68%,73.4MB,74.1MB,0B,2.84MB,7
4792b602a5f2,sfe_laptop,100.93%,393.8MiB,1.938GiB,19.84%,74.1MB,73.4MB,0B,3.16MB,6
3c8ef68fae4f,sfe_drone,79.66%,400MiB,1.938GiB,20.15%,73.5MB,74.2MB,0B,2.84MB,5
